Price_Sector,Reportable_Owner,Brand_House,Date,Value,Volume,Holding_Company,PS_HC_BH_Group,Value_T,Volume_T,Value_Share,Volume_Share
Premium,JTI,More,2022-12-25,304.9364538100552,1926.7436450468767,JTI,Premium_JTI_More,314891.62530831195,369342.6788661447,0.0009683854040623989,0.005216682921567148
Premium,JTI,Natural American Spirit,2022-12-25,3404.8277515558,4172.913685864831,JTI,Premium_JTI_Natural American Spirit,314891.62530831195,369342.6788661447,0.010812697061162285,0.01129821687186375
Premium,JTI,Park Drive,2022-12-25,2064.9180950226396,8238.892302159053,JTI,Premium_JTI_Park Drive,314891.62530831195,369342.6788661447,0.006557551643365771,0.022306905682960485
Premium,JTI,Senior Service,2022-12-25,4557.790144421948,6587.336061800657,JTI,Premium_JTI_Senior Service,314891.62530831195,369342.6788661447,0.01447415484600263,0.017835296159174733
Premium,JTI,Silk Cut,2022-12-25,7871.398004206175,635.4681552581698,JTI,Premium_JTI_Silk Cut,314891.62530831195,369342.6788661447,0.0249971652834503,0.00172053811167724
Premium,JTI,Sovereign,2022-12-25,2653.167183706533,9683.473384299636,JTI,Premium_JTI_Sovereign,314891.62530831195,369342.6788661447,0.008425651781335256,0.02621812733374653
Premium,Other,Karelia,2022-12-25,6727.356486689047,6064.982944685765,Other,Premium_Other_Karelia,314891.62530831195,369342.6788661447,0.021364037484649708,0.01642101845176632
Premium,Philip Morris,Marlboro,2022-12-25,2164.1839924128935,331.46063222533996,Philip Morris,Premium_Philip Morris_Marlboro,314891.62530831195,369342.6788661447,0.006872789933025149,0.0008974338769700272
Premium,Philip Morris,Raffles,2022-12-25,3206.767488494491,5683.670750455945,Philip Morris,Premium_Philip Morris_Raffles,314891.62530831195,369342.6788661447,0.010183717923125866,0.01538861083670158
Sub Economy,ITUK,Lambert & Butler,2022-12-25,2002.6650657091404,3486.43667217985,IMB,Sub Economy_IMB_Lambert & Butler,314891.62530831195,369342.6788661447,0.006359854961999453,0.009439571627310872
Sub Economy,Other,Elixyr,2022-12-25,4870.599409950471,7605.383667874733,Other,Sub Economy_Other_Elixyr,314891.62530831195,369342.6788661447,0.01546754190487487,0.02059167299923938
Unknown,Other,Non allocatable OM Brands,2022-12-25,5474.2722916050225,7749.632983536453,Other,Unknown_Other_Non allocatable OM Brands,314891.62530831195,369342.6788661447,0.017384623316816176,0.020982229855827293
Unknown,Other,The King,2022-12-25,1108.7883847052094,7372.325025444542,Other,Unknown_Other_The King,314891.62530831195,369342.6788661447,0.0035211745743304198,0.019960663761028234
Value,BAT,Lucky Strike,2022-12-25,4687.875933860511,3984.9249234569206,BAT,Value_BAT_Lucky Strike,314891.62530831195,369342.6788661447,0.014887267736226992,0.010789234906971357
Value,BAT,Pall Mall,2022-12-25,5202.937700287444,9851.460368383832,BAT,Value_BAT_Pall Mall,314891.62530831195,369342.6788661447,0.016522947205068483,0.02667295422946274
Value,ITUK,Carlton,2022-12-25,1582.221769954102,9203.620557997596,IMB,Value_IMB_Carlton,314891.62530831195,369342.6788661447,0.005024654969483361,0.024918919704194614
Value,ITUK,Embassy,2022-12-25,9576.076271718935,8424.611812400552,IMB,Value_IMB_Embassy,314891.62530831195,369342.6788661447,0.030410704833267483,0.022809743618754
Value,ITUK,Paramount,2022-12-25,8415.15035952319,2090.8475433027675,IMB,Value_IMB_Paramount,314891.62530831195,369342.6788661447,0.026723957333841045,0.005660996313021604
Value,ITUK,Regal,2022-12-25,6308.8987506421745,5161.6298889512655,IMB,Value_IMB_Regal,314891.62530831195,369342.6788661447,0.020035143025684155,0.013975178565328806
Value,ITUK,Richmond,2022-12-25,754.542454665168,5544.3486321198525,IMB,Value_IMB_Richmond,314891.62530831195,369342.6788661447,0.0023961972755750225,0.015011394429532492
Value,JTI,Club,2022-12-25,4081.853530282661,8627.478092414394,JTI,Value_JTI_Club,314891.62530831195,369342.6788661447,0.012962724957470997,0.02335900665176342
Value,JTI,Mayfair,2022-12-25,5118.909608245572,4628.189377825752,JTI,Value_JTI_Mayfair,314891.62530831195,369342.6788661447,0.016256099549277064,0.012530881597637074
Value,JTI,Sovereign,2022-12-25,5365.17817538849,7709.079199250438,JTI,Value_JTI_Sovereign,314891.62530831195,369342.6788661447,0.01703817359428158,0.020872429969146143
Value,Other,American,2022-12-25,202.26944445015937,7232.975105265031,Other,Value_Other_American,314891.62530831195,369342.6788661447,0.0006423462175347355,0.01958337208001453
Value,Other,MB,2022-12-25,9204.219040692968,2326.9610598814083,Other,Value_Other_MB,314891.62530831195,369342.6788661447,0.029229799400606705,0.006300276661838839
Value,Other,Officials,2022-12-25,6393.080382582965,4521.192639879713,Other,Value_Other_Officials,314891.62530831195,369342.6788661447,0.020302478277481877,0.01224118656895934
Value,Other,Tornado,2022-12-25,8507.205376904334,6286.750063868203,Other,Value_Other_Tornado,314891.62530831195,369342.6788661447,0.027016296062414766,0.017021455747188684
Value,Philip Morris,Chesterfield,2022-12-25,9062.198370867693,8266.307673320054,Philip Morris,Value_Philip Morris_Chesterfield,314891.62530831195,369342.6788661447,0.028778784961317562,0.022381133149023073
Economy,BAT,Pall Mall,2023-01-01,2976.29710032718,2316.425068713278,BAT,Economy_BAT_Pall Mall,309255.1575579891,322386.50636047946,0.009624082339739437,0.007185242009239512
Economy,BAT,Rothmans,2023-01-01,9019.19906869542,3389.6749735859,BAT,Economy_BAT_Rothmans,309255.1575579891,322386.50636047946,0.029164264033346668,0.010514320254445462
Economy,ITUK,JPS,2023-01-01,9775.88940049204,3129.277243421359,IMB,Economy_IMB_JPS,309255.1575579891,322386.50636047946,0.03161107959423099,0.009706601181137304
Economy,ITUK,Lambert & Butler,2023-01-01,9746.282778919996,479.68184019693604,IMB,Economy_IMB_Lambert & Butler,309255.1575579891,322386.50636047946,0.031515344338574044,0.001487909173408689
Economy,ITUK,Player's,2023-01-01,7887.267326342001,4445.08894980981,IMB,Economy_IMB_Player's,309255.1575579891,322386.50636047946,0.02550407692024681,0.013788073824775697
Economy,ITUK (Pr Label),Kingsmen,2023-01-01,3280.9363780405542,5372.448868515379,ITUK (Pr Label),Economy_ITUK (Pr Label)_Kingsmen,309255.1575579891,322386.50636047946,0.010609156542281235,0.016664620765821155
Economy,JTI,Benson&Hedges (JTI),2023-01-01,1985.2282844615142,6480.777660084543,JTI,Economy_JTI_Benson&Hedges (JTI),309255.1575579891,322386.50636047946,0.006419386179806103,0.020102509044959846
Economy,JTI,No.3,2023-01-01,3877.075479092369,8610.962793253508,JTI,Economy_JTI_No.3,309255.1575579891,322386.50636047946,0.012536817525396872,0.02671005958178994
Economy,Other,Austin,2023-01-01,7604.604304019242,4729.433919450448,Other,Economy_Other_Austin,309255.1575579891,322386.50636047946,0.02459006460577229,0.01467007404510345
Economy,Philip Morris,Marlboro,2023-01-01,1578.6096533760385,8823.254277692096,Philip Morris,Economy_Philip Morris_Marlboro,309255.1575579891,322386.50636047946,0.0051045540059587525,0.027368559488734595
Mid Price,ITUK,JPS,2023-01-01,7894.639312933814,100.00319922934709,IMB,Mid Price_IMB_JPS,309255.1575579891,322386.50636047946,0.025527914797842853,0.0003101966033203871
Mid Price,ITUK,Lambert & Butler,2023-01-01,2079.6110159130944,5876.059483386818,IMB,Mid Price_IMB_Lambert & Butler,309255.1575579891,322386.50636047946,0.006724579898148156,0.018226753810894454
Mid Price,ITUK,Windsor Blue,2023-01-01,2260.5628974297674,4558.113107132552,IMB,Mid Price_IMB_Windsor Blue,309255.1575579891,322386.50636047946,0.007309701526985477,0.014138659705675943
Mid Price,JTI,Berkeley,2023-01-01,2230.2801193643118,1974.5199280274494,JTI,Mid Price_JTI_Berkeley,309255.1575579891,322386.50636047946,0.0072117798680402185,0.006124697805495686
Mid Price,JTI,Dorchester,2023-01-01,9118.613653550121,8980.395688788747,JTI,Mid Price_JTI_Dorchester,309255.1575579891,322386.50636047946,0.029485728631187886,0.027855991214307322
Mid Price,JTI,Mayfair,2023-01-01,386.9408994642143,8099.05536874549,JTI,Mid Price_JTI_Mayfair,309255.1575579891,322386.50636047946,0.0012512027366646525,0.025122190938380827
Mid Price,JTI,Sovereign,2023-01-01,6523.123911409338,6498.778924927806,JTI,Mid Price_JTI_Sovereign,309255.1575579891,322386.50636047946,0.021093015757340027,0.020158346570687845
Mid Price,JTI,Sterling,2023-01-01,7838.527436080421,767.2905350975911,JTI,Mid Price_JTI_Sterling,309255.1575579891,322386.50636047946,0.02534647278957862,0.002380033034756232
Mid Price,JTI,Winston,2023-01-01,9493.980104930031,8568.209769301946,JTI,Mid Price_JTI_Winston,309255.1575579891,322386.50636047946,0.030699504512385678,0.026577445396307384
Mid Price,Other,Karelia,2023-01-01,7370.672842862054,2954.3154892732628,Other,Mid Price_Other_Karelia,309255.1575579891,322386.50636047946,0.023833629489202496,0.00916389312513554
Mid Price,Other,Non allocatable OM Brands,2023-01-01,3202.019701906782,3320.508169820724,Other,Mid Price_Other_Non allocatable OM Brands,309255.1575579891,322386.50636047946,0.01035397348646114,0.010299774042365989
Premium,BAT,Dunhill,2023-01-01,5661.336835383595,5677.242518442327,BAT,Premium_BAT_Dunhill,309255.1575579891,322386.50636047946,0.018306361905450274,0.017610050068579068
Premium,BAT,Peter Stuyvesant,2023-01-01,4455.745661755434,4354.47121323896,BAT,Premium_BAT_Peter Stuyvesant,309255.1575579891,322386.50636047946,0.014407991436391574,0.013506989676453666
Premium,BAT,Royals,2023-01-01,8450.688414359991,5185.709113139928,BAT,Premium_BAT_Royals,309255.1575579891,322386.50636047946,0.02732594172750501,0.016085378918872864
Premium,BAT,St Moritz,2023-01-01,3061.450549114647,8197.92739525881,BAT,Premium_BAT_St Moritz,309255.1575579891,322386.50636047946,0.00989943247281361,0.025428878794611278
Premium,BAT,Vogue,2023-01-01,3392.7659038968172,5040.311845105369,BAT,Premium_BAT_Vogue,309255.1575579891,322386.50636047946,0.010970765793164281,0.015634375960728013
Premium,ITUK,Davidoff,2023-01-01,4380.924123356977,9614.445414845137,IMB,Premium_IMB_Davidoff,309255.1575579891,322386.50636047946,0.014166050318936073,0.0298227290074438
Premium,ITUK,Embassy,2023-01-01,1880.5573240084295,8843.224404130575,IMB,Premium_IMB_Embassy,309255.1575579891,322386.50636047946,0.006080924692923842,0.027430504160873413
Premium,ITUK,JPS,2023-01-01,5345.905166797997,9205.2503443672,IMB,Premium_IMB_JPS,309255.1575579891,322386.50636047946,0.01728638968873324,0.02855346040468041
Premium,ITUK,Regal,2023-01-01,3599.569450615908,1789.8151182424372,IMB,Premium_IMB_Regal,309255.1575579891,322386.50636047946,0.011639480741532806,0.005551768088708833
Premium,ITUK,Superkings,2023-01-01,8546.086557166382,7791.603098414407,IMB,Premium_IMB_Superkings,309255.1575579891,322386.50636047946,0.02763441885545235,0.024168514949264513
Premium,ITUK,Woodbine,2023-01-01,5860.4387446199735,5377.444779283474,IMB,Premium_IMB_Woodbine,309255.1575579891,322386.50636047946,0.018950173025072573,0.016680117415555334
Premium,JTI,Benson&Hedges (JTI),2023-01-01,9641.626399236971,6361.298370402527,JTI,Premium_JTI_Benson&Hedges (JTI),309255.1575579891,322386.50636047946,0.0311769299997173,0.01973190020332173
Premium,JTI,Camel,2023-01-01,8433.079287504133,4321.599988615597,JTI,Premium_JTI_Camel,309255.1575579891,322386.50636047946,0.027269001280674932,0.013405027516205531
Premium,JTI,More,2023-01-01,3284.8560828820173,4471.077413759147,JTI,Premium_JTI_More,309255.1575579891,322386.50636047946,0.010621831205082057,0.013868686578214816
Premium,JTI,Natural American Spirit,2023-01-01,4407.231654904983,7129.813089194739,JTI,Premium_JTI_Natural American Spirit,309255.1575579891,322386.50636047946,0.014251117716859978,0.02211573049283419
Premium,JTI,Park Drive,2023-01-01,653.720556741616,4912.414610565828,JTI,Premium_JTI_Park Drive,309255.1575579891,322386.50636047946,0.002113854985972337,0.015237655775434244
Premium,JTI,Senior Service,2023-01-01,5124.259743115585,7692.54386882288,JTI,Premium_JTI_Senior Service,309255.1575579891,322386.50636047946,0.016569682405877816,0.023861246414021407
Premium,JTI,Silk Cut,2023-01-01,1182.2029448659866,4770.661266633163,JTI,Premium_JTI_Silk Cut,309255.1575579891,322386.50636047946,0.0038227428580372477,0.0147979557844732
Premium,JTI,Sovereign,2023-01-01,13.283057042811075,75.0828509064283,JTI,Premium_JTI_Sovereign,309255.1575579891,322386.50636047946,4.2951772082638074e-05,0.00023289700227860567
Premium,Other,Karelia,2023-01-01,222.91946467408397,4204.827255180447,Other,Premium_Other_Karelia,309255.1575579891,322386.50636047946,0.0007208269910010598,0.013042814051524788
Premium,Philip Morris,Marlboro,2023-01-01,1599.1806754097126,1295.1342595060767,Philip Morris,Premium_Philip Morris_Marlboro,309255.1575579891,322386.50636047946,0.0051710719654201615,0.004017333957699552
Premium,Philip Morris,Raffles,2023-01-01,4507.878083900581,8797.14135123452,Philip Morris,Premium_Philip Morris_Raffles,309255.1575579891,322386.50636047946,0.014576565576130445,0.027287560669173653
Sub Economy,ITUK,Lambert & Butler,2023-01-01,9470.380982196113,5660.419360373132,IMB,Sub Economy_IMB_Lambert & Butler,309255.1575579891,322386.50636047946,0.0306231949597164,0.017557866873137307
Sub Economy,Other,Elixyr,2023-01-01,1552.1441798246437,6744.6189461860995,Other,Sub Economy_Other_Elixyr,309255.1575579891,322386.50636047946,0.005018975890591567,0.02092090957009392
Unknown,Other,Non allocatable OM Brands,2023-01-01,6421.050448455851,2691.5508262742815,Other,Unknown_Other_Non allocatable OM Brands,309255.1575579891,322386.50636047946,0.020762953475567586,0.008348832141456625
Unknown,Other,The King,2023-01-01,5993.026796206175,4643.265815952577,Other,Unknown_Other_The King,309255.1575579891,322386.50636047946,0.019378906542835618,0.014402792065870978
Value,BAT,Lucky Strike,2023-01-01,4736.2256168035,8551.50766502087,BAT,Value_BAT_Lucky Strike,309255.1575579891,322386.50636047946,0.01531494463731102,0.02652563769359169
Value,BAT,Pall Mall,2023-01-01,7601.179812103454,5584.552407881186,BAT,Value_BAT_Pall Mall,309255.1575579891,322386.50636047946,0.024578991251514182,0.01732253769218482
Value,ITUK,Carlton,2023-01-01,147.2746708064032,9554.84601043225,IMB,Value_IMB_Carlton,309255.1575579891,322386.50636047946,0.0004762238145657681,0.029637859593752383
Value,ITUK,Embassy,2023-01-01,6444.678217011844,4016.702203138751,IMB,Value_IMB_Embassy,309255.1575579891,322386.50636047946,0.0208393556566745,0.012459275198842963
Value,ITUK,Paramount,2023-01-01,5191.811490768106,8801.68732250486,IMB,Value_IMB_Paramount,309255.1575579891,322386.50636047946,0.016788116103753508,0.02730166166651892
Value,ITUK,Regal,2023-01-01,8059.346215160733,176.18318875264438,IMB,Value_IMB_Regal,309255.1575579891,322386.50636047946,0.026060507054436133,0.0005464967834467721
Value,ITUK,Richmond,2023-01-01,9720.808912630451,2659.506612621485,IMB,Value_IMB_Richmond,309255.1575579891,322386.50636047946,0.03143297266047271,0.008249435259079153
Value,JTI,Club,2023-01-01,2516.594126838119,5533.009515652224,JTI,Value_JTI_Club,309255.1575579891,322386.50636047946,0.008137597919822005,0.01716265850613933
Value,JTI,Mayfair,2023-01-01,1778.5619620641203,5004.522246600506,JTI,Value_JTI_Mayfair,309255.1575579891,322386.50636047946,0.00575111495668627,0.015523361393434541
Value,JTI,Sovereign,2023-01-01,6945.087446864585,265.3955377618711,JTI,Value_JTI_Sovereign,309255.1575579891,322386.50636047946,0.022457466842933076,0.0008232216067539645
Value,Other,American,2023-01-01,3791.636940418417,7490.345736601067,Other,Value_Other_American,309255.1575579891,322386.50636047946,0.012260545532558948,0.02323405474119214
Value,Other,MB,2023-01-01,361.19785463619826,6466.772601929171,Other,Value_Other_MB,309255.1575579891,322386.50636047946,0.0011679606493497825,0.02005906722007245
Value,Other,Officials,2023-01-01,6086.735877603834,5629.032867941432,Other,Value_Other_Officials,309255.1575579891,322386.50636047946,0.01968192196265149,0.01746051015437748
Value,Other,Tornado,2023-01-01,9325.573448787263,740.7587997111486,Other,Value_Other_Tornado,309255.1575579891,322386.50636047946,0.03015494882098645,0.002297735125684393
Value,Philip Morris,Chesterfield,2023-01-01,3275.774207844356,7588.513867398954,Philip Morris,Value_Philip Morris_Chesterfield,309255.1575579891,322386.50636047946,0.010592464273550905,0.023538559206674074
Economy,BAT,Pall Mall,2023-01-08,9227.534089067065,9876.822993507769,BAT,Economy_BAT_Pall Mall,330026.41363620653,309172.5431981321,0.02795998655804176,0.031945990065418726
Economy,BAT,Rothmans,2023-01-08,7505.383857798618,4169.675041206357,BAT,Economy_BAT_Rothmans,330026.41363620653,309172.5431981321,0.02274176716676964,0.01348656319243147
Economy,ITUK,JPS,2023-01-08,7193.571610076378,2445.33416923551,IMB,Economy_IMB_JPS,330026.41363620653,309172.5431981321,0.02179695719145065,0.007909286329052924
Economy,ITUK,Lambert & Butler,2023-01-08,5313.2384885738775,2127.6841859146243,IMB,Economy_IMB_Lambert & Butler,330026.41363620653,309172.5431981321,0.016099434072664093,0.006881866558736123
Economy,ITUK,Player's,2023-01-08,5249.188640647454,8816.118468970371,IMB,Economy_IMB_Player's,330026.41363620653,309172.5431981321,0.015905359158414876,0.028515205062438532
Economy,ITUK (Pr Label),Kingsmen,2023-01-08,7533.476628732016,4118.360048291136,ITUK (Pr Label),Economy_ITUK (Pr Label)_Kingsmen,330026.41363620653,309172.5431981321,0.022826889962317652,0.013320587933488972
Economy,JTI,Benson&Hedges (JTI),2023-01-08,8902.723086801683,6113.617126200618,JTI,Economy_JTI_Benson&Hedges (JTI),330026.41363620653,309172.5431981321,0.02697578957002908,0.019774126974408363
Economy,JTI,No.3,2023-01-08,1532.2026005424905,5593.518836322939,JTI,Economy_JTI_No.3,330026.41363620653,309172.5431981321,0.004642666578292313,0.01809190033003142
Economy,Other,Austin,2023-01-08,9335.214816145395,4660.5094344848285,Other,Economy_Other_Austin,330026.41363620653,309172.5431981321,0.028286265675800587,0.015074137522937016
Economy,Philip Morris,Marlboro,2023-01-08,9755.803041232823,3494.099466182432,Philip Morris,Economy_Philip Morris_Marlboro,330026.41363620653,309172.5431981321,0.029560673443510502,0.011301454618314057
Mid Price,ITUK,JPS,2023-01-08,4625.072986658457,9896.568376688343,IMB,Mid Price_IMB_JPS,330026.41363620653,309172.5431981321,0.014014250967671787,0.03200985531999898
Mid Price,ITUK,Lambert & Butler,2023-01-08,114.51682929181639,5489.398945494639,IMB,Mid Price_IMB_Lambert & Butler,330026.41363620653,309172.5431981321,0.00034699292105161666,0.017755130804020906
Mid Price,ITUK,Windsor Blue,2023-01-08,8058.892582898927,2414.7576227285304,IMB,Mid Price_IMB_Windsor Blue,330026.41363620653,309172.5431981321,0.024418932091242778,0.007810388327986298
Mid Price,JTI,Berkeley,2023-01-08,897.9641074970713,1785.4543203870564,JTI,Mid Price_JTI_Berkeley,330026.41363620653,309172.5431981321,0.0027208855727739165,0.0057749446374442594
Mid Price,JTI,Dorchester,2023-01-08,751.1220040945555,7029.394459288407,JTI,Mid Price_JTI_Dorchester,330026.41363620653,309172.5431981321,0.0022759451154795427,0.022736153691318074
Mid Price,JTI,Mayfair,2023-01-08,6905.190933290487,4088.5844086543457,JTI,Mid Price_JTI_Mayfair,330026.41363620653,309172.5431981321,0.020923146293684816,0.013224280417534333
Mid Price,JTI,Sovereign,2023-01-08,6569.642789591657,4418.621523316591,JTI,Mid Price_JTI_Sovereign,330026.41363620653,309172.5431981321,0.019906415117528987,0.014291765619319352
Mid Price,JTI,Sterling,2023-01-08,9820.14900150213,7614.506051817157,JTI,Mid Price_JTI_Sterling,330026.41363620653,309172.5431981321,0.029755645596073528,0.024628661953779735
Mid Price,JTI,Winston,2023-01-08,5850.829607347481,8935.635068468315,JTI,Mid Price_JTI_Winston,330026.41363620653,309172.5431981321,0.01772836768694807,0.028901774316815534
Mid Price,Other,Karelia,2023-01-08,1686.3539117974847,9362.476028290985,Other,Mid Price_Other_Karelia,330026.41363620653,309172.5431981321,0.005109754377588638,0.03028236573482231
Mid Price,Other,Non allocatable OM Brands,2023-01-08,6975.461448610443,4291.005614776827,Other,Mid Price_Other_Non allocatable OM Brands,330026.41363620653,309172.5431981321,0.021136070206488403,0.01387899963686928
Premium,BAT,Dunhill,2023-01-08,4060.3948802222844,8257.09646489638,BAT,Premium_BAT_Dunhill,330026.41363620653,309172.5431981321,0.01230324214200056,0.026707082005030604
Premium,BAT,Peter Stuyvesant,2023-01-08,1251.8060938580932,293.24816679529243,BAT,Premium_BAT_Peter Stuyvesant,330026.41363620653,309172.5431981321,0.003793048198978338,0.0009484935620798819
Premium,BAT,Royals,2023-01-08,5404.587831132071,3219.0671186186837,BAT,Premium_BAT_Royals,330026.41363620653,309172.5431981321,0.01637622810727397,0.010411879028196099
Premium,BAT,St Moritz,2023-01-08,2846.0614153986885,4437.822387987389,BAT,Premium_BAT_St Moritz,330026.41363620653,309172.5431981321,0.008623738276100374,0.014353869661522392
Premium,BAT,Vogue,2023-01-08,6641.319296033402,8752.20413275056,BAT,Premium_BAT_Vogue,330026.41363620653,309172.5431981321,0.020123599268494417,0.028308477985193342
Premium,ITUK,Davidoff,2023-01-08,7626.67509075366,964.9376332115578,IMB,Premium_IMB_Davidoff,330026.41363620653,309172.5431981321,0.023109286940773983,0.003121032751582928
Premium,ITUK,Embassy,2023-01-08,4843.804112208898,9241.916504618806,IMB,Premium_IMB_Embassy,330026.41363620653,309172.5431981321,0.014677019511378571,0.02989242320491622
Premium,ITUK,JPS,2023-01-08,5181.400805051415,3197.12336062973,IMB,Premium_IMB_JPS,330026.41363620653,309172.5431981321,0.015699957915377517,0.010340903262489468
Premium,ITUK,Regal,2023-01-08,8295.27038304018,4961.434261029321,IMB,Premium_IMB_Regal,330026.41363620653,309172.5431981321,0.025135171126588043,0.016047460779367473
Premium,ITUK,Superkings,2023-01-08,7496.239471512382,8893.115578435953,IMB,Premium_IMB_Superkings,330026.41363620653,309172.5431981321,0.022714059123084638,0.028764247583061838
Premium,ITUK,Woodbine,2023-01-08,8757.701848677534,2860.051032775065,IMB,Premium_IMB_Woodbine,330026.41363620653,309172.5431981321,0.026536366444690974,0.009250663086670706
Premium,JTI,Benson&Hedges (JTI),2023-01-08,1717.7990105138608,5414.436994961925,JTI,Premium_JTI_Benson&Hedges (JTI),330026.41363620653,309172.5431981321,0.005205034929135759,0.017512670882589024
Premium,JTI,Camel,2023-01-08,8328.311048753207,6825.644295601182,JTI,Premium_JTI_Camel,330026.41363620653,309172.5431981321,0.025235286342667224,0.022077136038652027
Premium,JTI,More,2023-01-08,5188.665626882946,2030.3440708964426,JTI,Premium_JTI_More,330026.41363620653,309172.5431981321,0.01572197076505063,0.006567025809906102
Premium,JTI,Natural American Spirit,2023-01-08,6399.147873623787,2441.3264184303976,JTI,Premium_JTI_Natural American Spirit,330026.41363620653,309172.5431981321,0.019389805207160393,0.007896323500065408
Premium,JTI,Park Drive,2023-01-08,4.507361464867188,2393.5196090102163,JTI,Premium_JTI_Park Drive,330026.41363620653,309172.5431981321,1.3657577935067118e-05,0.007741695249685669
Premium,JTI,Senior Service,2023-01-08,547.398490532205,4235.535928559553,JTI,Premium_JTI_Senior Service,330026.41363620653,309172.5431981321,0.0016586505440610315,0.01369958627226877
Premium,JTI,Silk Cut,2023-01-08,6575.49090031011,2474.261586953821,JTI,Premium_JTI_Silk Cut,330026.41363620653,309172.5431981321,0.019924135246818093,0.008002850322217
Premium,JTI,Sovereign,2023-01-08,2220.026276778576,2335.5976056663853,JTI,Premium_JTI_Sovereign,330026.41363620653,309172.5431981321,0.006726813930795694,0.007554350012800542
Premium,Other,Karelia,2023-01-08,6792.00967975234,9852.869590681174,Other,Premium_Other_Karelia,330026.41363620653,309172.5431981321,0.020580200247969492,0.03186851422432748
Premium,Philip Morris,Marlboro,2023-01-08,9138.121711127633,9412.843653182066,Philip Morris,Premium_Philip Morris_Marlboro,330026.41363620653,309172.5431981321,0.027689061643413587,0.030445276788857282
Premium,Philip Morris,Raffles,2023-01-08,9682.482607785456,2878.238269327622,Philip Morris,Premium_Philip Morris_Raffles,330026.41363620653,309172.5431981321,0.029338508094260037,0.009309488609676163
Sub Economy,ITUK,Lambert & Butler,2023-01-08,565.2526825903282,2763.3877047014153,IMB,Sub Economy_IMB_Lambert & Butler,330026.41363620653,309172.5431981321,0.0017127498261803231,0.008938011364516637
Sub Economy,Other,Elixyr,2023-01-08,349.78118142526273,5246.762320135377,Other,Sub Economy_Other_Elixyr,330026.41363620653,309172.5431981321,0.0010598581415693358,0.016970337229373595
Unknown,Other,Non allocatable OM Brands,2023-01-08,8616.519651643217,2865.7754922105396,Other,Unknown_Other_Non allocatable OM Brands,330026.41363620653,309172.5431981321,0.02610857584611802,0.009269178506495055
Unknown,Other,The King,2023-01-08,4994.205782290031,348.85242160840437,Other,Unknown_Other_The King,330026.41363620653,309172.5431981321,0.015132745671063846,0.001128342180711835
Value,BAT,Lucky Strike,2023-01-08,1816.127558033378,7902.059333041366,BAT,Value_BAT_Lucky Strike,330026.41363620653,309172.5431981321,0.005502976377022128,0.025558735750921324
Value,BAT,Pall Mall,2023-01-08,5507.157676522948,9539.55618870532,BAT,Value_BAT_Pall Mall,330026.41363620653,309172.5431981321,0.016687020944310165,0.03085512086560653
Value,ITUK,Carlton,2023-01-08,7959.717029197516,1650.8111970503792,IMB,Value_IMB_Carlton,330026.41363620653,309172.5431981321,0.024118424163381183,0.0053394495512897565
Value,ITUK,Embassy,2023-01-08,5371.7198904967745,698.7078285607629,IMB,Value_IMB_Embassy,330026.41363620653,309172.5431981321,0.016276636258630222,0.002259928457207788
Value,ITUK,Paramount,2023-01-08,2311.9727688771995,1397.2047905190532,IMB,Value_IMB_Paramount,330026.41363620653,309172.5431981321,0.007005417364640772,0.004519174879069581
Value,ITUK,Regal,2023-01-08,6341.634386069537,9154.277068118708,IMB,Value_IMB_Regal,330026.41363620653,309172.5431981321,0.01921553586029033,0.029608958717437673
Value,ITUK,Richmond,2023-01-08,4386.885938039217,6246.605634214927,IMB,Value_IMB_Richmond,330026.41363620653,309172.5431981321,0.01329252979997823,0.02020427030679698
Value,JTI,Club,2023-01-08,3897.003689041727,1222.8347775490445,JTI,Value_JTI_Club,330026.41363620653,309172.5431981321,0.011808156947514683,0.003955185557229108
Value,JTI,Mayfair,2023-01-08,7691.782110152373,4584.8873633839485,JTI,Value_JTI_Mayfair,330026.41363620653,309172.5431981321,0.02330656514854338,0.01482954248122137
Value,JTI,Sovereign,2023-01-08,3674.3111494571745,6109.998303259335,JTI,Value_JTI_Sovereign,330026.41363620653,309172.5431981321,0.011133385079617983,0.019762422109209633
Value,Other,American,2023-01-08,3232.1385802711443,7636.569929109282,Other,Value_Other_American,330026.41363620653,309172.5431981321,0.009793575443430971,0.024700026238149535
Value,Other,MB,2023-01-08,3724.1035819087087,1415.569584737566,Other,Value_Other_MB,330026.41363620653,309172.5431981321,0.011284259162401009,0.004578574701668781
Value,Other,Officials,2023-01-08,2087.580984631787,4117.491671316391,Other,Value_Other_Officials,330026.41363620653,309172.5431981321,0.00632549668261693,0.013317779220380873
Value,Other,Tornado,2023-01-08,6698.460957166307,4193.914225816932,Other,Value_Other_Tornado,330026.41363620653,309172.5431981321,0.02029674195881221,0.013564963377518545
Value,Philip Morris,Chesterfield,2023-01-08,7997.30316077999,9962.50050884604,Philip Morris,Value_Philip Morris_Chesterfield,330026.41363620653,309172.5431981321,0.024232312416046637,0.03222310883687239
Economy,BAT,Pall Mall,2023-01-15,4087.7320881510814,9974.840698239841,BAT,Economy_BAT_Pall Mall,305003.19249532704,340020.92273233423,0.013402260004913586,0.02933596149932242
Economy,BAT,Rothmans,2023-01-15,230.34453473063988,7334.374629927952,BAT,Economy_BAT_Rothmans,305003.19249532704,340020.92273233423,0.0007552200776854786,0.021570362702949313
